dataset,kp_case,window,role,joint,case_count,curve_count,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
sim,kp35_kd0.5,touchdown,landing_leg,ankle_pitch,1,6,11.539297898096182,0.0,13.651783121768815,6.984633225091021,11.539297898096182,0.0,0.19288715,0.06547833333333332,1.708061143309629,0.48948730917392885,0.323649521583605
sim,kp35_kd0.5,touchdown,landing_leg,ankle_roll,1,6,18.591091058043848,5.036995114248334,6.984633225091021,6.984633225091021,16.209966094944637,2.5642884217991515,0.12381399999999998,0.09247457333333335,1.1457727883398752,0.7425737534216997,0.2585833766880472
sim,kp35_kd0.5,touchdown,landing_leg,hip_pitch,1,6,31.046206249639727,0.0,6.984633225091021,6.984633225091021,31.046206249639727,0.0,0.22017718333333333,0.10772266666666667,2.602963349470952,0.813053984486472,0.22382935813158503
sim,kp35_kd0.5,touchdown,landing_leg,hip_roll,1,6,36.266364822587995,0.0,6.984633225091021,6.984633225091021,34.98422061168842,0.0,0.262306,0.09118246666666667,3.0855700683697793,0.6830118027166666,0.6226471534648611
sim,kp35_kd0.5,touchdown,landing_leg,knee_pitch,1,6,21.33854293854294,2.381124963099212,12.93744563283905,6.984633225091021,20.056398727643366,0.0,0.102447,0.0462405,0.9612274529257738,0.3716702533988028,0.16643508384193353
sim,kp35_kd0.5,touchdown,stance_leg,ankle_pitch,1,6,11.539297898096182,5.128576843598303,6.984633225091021,6.984633225091021,10.257153687196606,3.8464326326987273,0.08454083333333334,0.054912499999999996,0.6879255013486912,0.44835062798450936,0.024929547198770257
sim,kp35_kd0.5,touchdown,stance_leg,ankle_roll,1,6,24.72706692449181,8.517100829547182,6.984633225091021,6.984633225091021,20.972216021143062,2.381124963099212,0.024631311666666666,0.017500156,0.26161363463644033,0.15489344377644954,0.008765804949920289
sim,kp35_kd0.5,touchdown,stance_leg,hip_pitch,1,6,12.45511519159588,5.036995114248334,8.175195706640627,6.984633225091021,12.45511519159588,2.4727066924491816,0.25263933333333327,0.13228883333333333,2.168512941418143,1.071121223804458,0.21148657488177536
sim,kp35_kd0.5,touchdown,stance_leg,hip_roll,1,6,15.935220906894727,1.190562481549606,6.984633225091021,6.984633225091021,15.935220906894727,0.0,0.14960834666666667,0.058500851666666666,1.5497360526414958,0.45006103034146455,0.10332327117215388
sim,kp35_kd0.5,touchdown,stance_leg,knee_pitch,1,6,0.0,7.5097018066975165,6.984633225091021,6.984633225091021,0.0,4.945413384898363,0.48027783333333324,0.11777066666666668,3.6158193978783575,1.0906352755308912,0.1841623044802184
sim,kp40_kd0.5,swing,event_leg,ankle_pitch,1,6,19.176611857933683,8.83860299624927,3.5205864035480285,3.015523375190927,18.13491936194716,8.31775674825601,0.38856956666666664,0.24074933333333334,2.5463264550701807,1.2409082405711784,0.172681740153624
sim,kp40_kd0.5,swing,event_leg,ankle_roll,1,6,29.530403939254256,15.514904902344698,3.015523375190927,4.02564943190513,26.926172699287957,8.270407089347529,0.43154615,0.07723633333333332,2.4786325276048875,0.40471661063724657,0.1452208420489963
sim,kp40_kd0.5,swing,event_leg,hip_pitch,1,6,23.264465743698974,3.109294268323404,4.02564943190513,3.015523375190927,23.264465743698974,1.0259092763503617,0.647564,0.18500666666666668,5.214001758696113,0.750049532220782,0.1736766485813127
sim,kp40_kd0.5,swing,event_leg,hip_roll,1,6,25.332067516035853,8.28619030898369,3.015523375190927,3.015523375190927,21.701926999719188,5.697742288653547,1.6406166666666666,0.08824693,9.207333965203125,0.4769638537190704,0.6035406589646262
sim,kp40_kd0.5,swing,event_leg,knee_pitch,1,6,20.723367382277303,8.301973528619849,3.015523375190927,3.015523375190927,20.202521134284044,6.218588536646808,0.6364903333333333,0.4207185,2.9261500649179317,1.4660117451121775,0.26699052609276697
sim,kp40_kd0.5,swing,opposite_leg,ankle_pitch,1,6,15.009841873987597,11.916330825300355,3.015523375190927,3.5205864035480285,11.379701357670934,10.874638329313832,0.7440568333333334,0.1374795,4.338802863860579,0.998570546073004,0.3801568920658933
sim,kp40_kd0.5,swing,opposite_leg,ankle_roll,1,6,22.254339686984768,13.999715817273396,3.015523375190927,3.015523375190927,19.650108447018464,8.30197352861985,0.39458897666666665,0.17895496333333336,1.7306171250827982,0.9322828186267037,0.14467159771538698
sim,kp40_kd0.5,swing,opposite_leg,hip_pitch,1,6,33.128978016298596,3.109294268323404,3.015523375190927,3.015523375190927,32.60813176830535,2.5884480203301434,0.8004185516666666,0.24606016666666664,4.341603947519483,1.1844226606882327,0.27123269628218977
sim,kp40_kd0.5,swing,opposite_leg,hip_roll,1,6,22.759402715341867,4.671833012303185,3.015523375190927,3.015523375190927,19.650108447018468,3.109294268323404,0.8645936666666666,0.11020828,5.51247572864584,0.595266511686085,0.37602357814889825
sim,kp40_kd0.5,swing,opposite_leg,knee_pitch,1,6,14.504778845630499,3.109294268323404,3.015523375190927,3.015523375190927,13.478869569280137,0.5208462479932605,1.0291458333333332,0.453232,4.585590043686111,1.4864693862086604,0.28236821699705333
sim,kp40_kd0.5,touchdown,landing_leg,ankle_pitch,1,6,17.540117456230185,0.0,6.527939641515533,6.527939641515533,17.540117456230185,0.0,0.24947101666666668,0.07111333333333332,2.116099334888618,0.4951480711107478,0.2783902378417557
sim,kp40_kd0.5,touchdown,landing_leg,ankle_roll,1,6,35.23896900708689,3.4921500817833846,6.527939641515533,6.527939641515533,34.048463297388004,0.0,0.120542,0.11175323333333333,1.0971998247012318,0.8082930738029916,0.23909069221109694
sim,kp40_kd0.5,touchdown,landing_leg,hip_pitch,1,6,35.08023491246038,0.0,6.527939641515533,6.527939641515533,35.08023491246038,0.0,0.20721205,0.12391499999999998,2.419687973641605,0.8656729727586016,0.19784107480916638
sim,kp40_kd0.5,touchdown,landing_leg,hip_roll,1,6,31.429350736050463,0.0,7.6390783039011545,6.527939641515533,31.429350736050463,0.0,0.23449416666666664,0.08799502,3.778827983765336,0.6131481477791024,0.6304058915781807
sim,kp40_kd0.5,touchdown,landing_leg,knee_pitch,1,6,28.095934748893598,2.3016443720845037,8.750216966286777,6.527939641515533,28.095934748893598,0.0,0.13033550000000002,0.052363333333333345,1.1305620011405015,0.3832892657661034,0.16621142423088284
sim,kp40_kd0.5,touchdown,stance_leg,ankle_pitch,1,6,7.06366721088003,3.4921500817833846,6.527939641515533,6.527939641515533,7.06366721088003,1.1905057096988811,0.0969475,0.06253383333333332,0.7126089393591905,0.5116923702243384,0.026468266830661443
sim,kp40_kd0.5,touchdown,stance_leg,ankle_roll,1,6,25.476822187556056,6.984300163566769,6.527939641515533,6.527939641515533,19.68302773368817,2.3016443720845037,0.022386388333333337,0.019089478333333333,0.2631372353420846,0.17545461477626925,0.007857277139112252
sim,kp40_kd0.5,touchdown,stance_leg,hip_pitch,1,6,13.889233279820282,4.603288744169007,7.6390783039011545,6.527939641515533,13.889233279820282,1.1111386623856225,0.26813116666666664,0.13075566666666663,2.268342593968239,0.9588645692081202,0.19305976992600707
sim,kp40_kd0.5,touchdown,stance_leg,hip_roll,1,6,16.270244699218043,3.4921500817833846,6.527939641515533,6.527939641515533,13.968600327133538,1.1905057096988811,0.149121095,0.05565635,1.728164468218082,0.39794088302900527,0.10754397180465604
sim,kp40_kd0.5,touchdown,stance_leg,knee_pitch,1,6,0.0,6.984300163566769,6.527939641515533,6.527939641515533,0.0,4.603288744169007,0.5003941666666667,0.13705183333333334,3.491196089874679,1.1388412540480315,0.19429457367100297
sim,kp50_kd0.8,swing,event_leg,ankle_pitch,1,6,18.791969731233376,8.84250112048444,4.026961907126744,3.031595717493387,16.219059552619537,7.816493994043341,0.37438499999999997,0.22836394833333337,2.767026546479366,1.2874149201142775,0.1637417676215914
sim,kp50_kd0.8,swing,event_leg,ankle_roll,1,6,26.02035542203132,17.731338046679127,3.031595717493387,4.026961907126744,23.414857424016873,10.43777671707996,0.40606704999999993,0.1388207366666667,2.261553985067059,0.6341806915142909,0.13309050069152972
sim,kp50_kd0.8,swing,event_leg,hip_pitch,1,6,19.817976857674477,4.722687889697869,3.5367069182028517,3.031595717493387,19.280277837564398,1.5794908715733467,0.6149328666666668,0.19446600000000003,5.122114727550958,0.7882033567501412,0.17073470865649898
sim,kp50_kd0.8,swing,event_leg,hip_roll,1,6,30.351480294243732,8.875088939885053,3.031595717493387,3.031595717493387,27.241889464876085,4.690100070297259,1.5784861666666667,0.084465605,9.092572951279912,0.4330250504305673,0.6044321258801709
sim,kp50_kd0.8,swing,event_leg,knee_pitch,1,6,21.851151277465693,7.799690899664902,3.031595717493387,3.031595717493387,21.330255351734063,6.773683773223801,0.6265123333333333,0.40629516666666676,3.008327900174319,1.4323318318965195,0.2646226806879779
sim,kp50_kd0.8,swing,opposite_leg,ankle_pitch,1,6,16.120277725061438,12.000464494274866,3.031595717493387,3.031595717493387,11.967876674874255,10.958672642811594,0.6970359999999999,0.14821466666666666,3.977144347697578,1.0922904109665774,0.35662104019956636
sim,kp50_kd0.8,swing,opposite_leg,ankle_roll,1,6,21.395430990535285,13.043274715094405,3.031595717493387,3.031595717493387,20.353639139072012,8.875088939885053,0.36849807666666673,0.18026900999999998,1.699239705819279,0.8284310965984636,0.10846611035205957
sim,kp50_kd0.8,swing,opposite_leg,hip_pitch,1,6,30.728276956063286,3.1263939237460825,3.031595717493387,3.031595717493387,29.702269829622185,2.067798977904372,0.7873248166666666,0.2385818333333333,4.282557972089635,1.1079916210453946,0.2654377462634206
sim,kp50_kd0.8,swing,opposite_leg,hip_roll,1,6,18.726794092432154,6.253806216848434,3.031595717493387,3.031595717493387,15.062701148575995,3.680896038234598,0.8476196666666667,0.11768755333333332,5.176242689042325,0.5778260544117768,0.3565131962792114
sim,kp50_kd0.8,swing,opposite_leg,knee_pitch,1,6,10.48614926150274,3.1263939237460825,3.031595717493387,3.031595717493387,9.965253335771104,0.5376990201100754,1.0323481666666667,0.44808500000000007,4.646438920557199,1.488530950133233,0.2917854222692396
sim,kp50_kd0.8,touchdown,landing_leg,ankle_pitch,1,6,14.232479447682843,0.0,10.259169280124022,6.687311503678522,13.041860188867675,0.0,0.23815421,0.06315116666666666,1.9838539162914914,0.4494869909320294,0.32292140181172985
sim,kp50_kd0.8,touchdown,landing_leg,ankle_roll,1,6,20.484756991409668,8.621304581779569,7.729103355141793,6.687311503678522,19.202551635762564,4.957860708502132,0.13138551666666665,0.08484598333333333,1.1564050999213806,0.6506035612361034,0.17061870181168412
sim,kp50_kd0.8,touchdown,landing_leg,hip_pitch,1,6,35.590357228890305,0.0,6.687311503678522,6.687311503678522,33.19690723168238,0.0,0.20247967166666667,0.11476833333333335,2.5205473007321477,0.8129886679289057,0.19852576922489518
sim,kp50_kd0.8,touchdown,landing_leg,hip_roll,1,6,30.974417948560728,0.0,6.687311503678522,6.687311503678522,30.974417948560728,0.0,0.2537606666666667,0.08753274166666668,3.3767594854817653,0.6293937195583713,0.5901732739404252
sim,kp50_kd0.8,touchdown,landing_leg,knee_pitch,1,6,15.5818479410067,4.786899994415851,8.909800786800167,6.687311503678522,13.200609423376365,1.282205355647103,0.1333656666666667,0.053988166666666663,1.1069462862298673,0.41176675017539394,0.15776048040453963
sim,kp50_kd0.8,touchdown,stance_leg,ankle_pitch,1,6,7.143715552891003,3.4924831591911567,6.687311503678522,6.687311503678522,5.953096294075835,1.1906192588151672,0.10394733333333334,0.07333916666666666,0.7766208485354884,0.5755281986881849,0.02784583153048577
sim,kp50_kd0.8,touchdown,stance_leg,ankle_roll,1,6,20.405382374155323,7.168138512046185,6.687311503678522,6.687311503678522,20.405382374155323,1.1112446415608226,0.026775738333333337,0.017792729333333333,0.26428960244954425,0.16751010299152766,0.007972762034503861
sim,kp50_kd0.8,touchdown,stance_leg,hip_pitch,1,6,14.336277024092373,4.774688514838259,6.687311503678522,6.687311503678522,14.336277024092373,0.0,0.2717093333333333,0.12348850000000001,2.2114137520087995,0.9717840557246582,0.18348086810994058
sim,kp50_kd0.8,touchdown,stance_leg,hip_roll,1,6,22.969793085449528,3.675655352855029,7.8779307624936905,6.687311503678522,20.576343088241607,1.1112446415608226,0.14009021666666668,0.05582901666666667,1.499902522720432,0.40565737014453634,0.10351705563280533
sim,kp50_kd0.8,touchdown,stance_leg,knee_pitch,1,6,0.0,7.168138512046185,6.687311503678522,6.687311503678522,0.0,5.885933156399083,0.5060344999999999,0.13815833333333333,3.5886728739205283,1.1551760560209263,0.19220025499768167
