dataset,case_label,step_index,window,side,axis,hist_type,bin_label,count,bar,mean_joint_amplitude_rad,mean_amplitude_gain,mean_tracking_err_rms_rad
real,35/0.5 all_ankles,3,touchdown,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,left,roll,frequency,"[12.00,20.00)",2,########################,0.1655183,1.2709601144906468,0.31836079664809824
real,35/0.5 all_ankles,3,touchdown,left,roll,frequency,"[20.00,1000.00)",2,########################,0.016800999999999996,0.5684519018921881,0.37363195171797536
real,35/0.5 all_ankles,3,touchdown,left,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,left,roll,amplitude,"[0.020,0.040)",2,########################,0.016800999999999996,0.5684519018921881,0.37363195171797536
real,35/0.5 all_ankles,3,touchdown,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,left,roll,amplitude,"[0.080,1.000)",2,########################,0.1655183,1.2709601144906468,0.31836079664809824
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[5.00,8.00)",1,########################,0.1340927,nan,0.5434927961137215
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[12.00,20.00)",1,########################,0.1556939,2.636913149515616,0.2078172052464738
real,35/0.5 all_ankles,3,touchdown,right,pitch,frequency,"[20.00,1000.00)",1,########################,0.0988504,2.1019030810776336,0.40919087084936695
real,35/0.5 all_ankles,3,touchdown,right,pitch,amplitude,"[0.000,0.005)",1,############,0.1340927,nan,0.5434927961137215
real,35/0.5 all_ankles,3,touchdown,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,pitch,amplitude,"[0.040,0.080)",2,########################,0.12727215,2.3694081152966247,0.30850403804792037
real,35/0.5 all_ankles,3,touchdown,right,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[12.00,20.00)",3,########################,0.06182903333333334,0.590074154519202,0.16481016702068482
real,35/0.5 all_ankles,3,touchdown,right,roll,frequency,"[20.00,1000.00)",2,################,0.07420415,1.177593833404879,0.22989778483207382
real,35/0.5 all_ankles,3,touchdown,right,roll,amplitude,"[0.000,0.005)",1,############,0.0450016,nan,0.19105075724224807
real,35/0.5 all_ankles,3,touchdown,right,roll,amplitude,"[0.005,0.010)",1,############,0.085314,nan,0.19611899789048148
real,35/0.5 all_ankles,3,touchdown,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,3,touchdown,right,roll,amplitude,"[0.040,0.080)",1,############,0.06309429999999999,1.177593833404879,0.26367657177366616
real,35/0.5 all_ankles,3,touchdown,right,roll,amplitude,"[0.080,1.000)",2,########################,0.07024275,0.590074154519202,0.1516898719099032
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[1.00,2.50)",1,########################,0.0876052,0.3588803270696867,0.3698469178682782
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,pitch,amplitude,"[0.080,1.000)",1,########################,0.0876052,0.3588803270696867,0.3698469178682782
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[5.00,8.00)",1,############,0.1147224,0.31906773650762754,0.29904102125487364
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[12.00,20.00)",2,########################,0.03321618,0.760525970680458,0.2260419066852402
real,35/0.5 all_ankles,4,swing,left,roll,frequency,"[20.00,1000.00)",1,############,0.06551169999999999,1.7562987587464127,0.44466362096686446
real,35/0.5 all_ankles,4,swing,left,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,left,roll,amplitude,"[0.020,0.040)",1,############,0.06551169999999999,1.7562987587464127,0.44466362096686446
real,35/0.5 all_ankles,4,swing,left,roll,amplitude,"[0.040,0.080)",1,############,0.06225,1.4844402050792873,0.3342437078562587
real,35/0.5 all_ankles,4,swing,left,roll,amplitude,"[0.080,1.000)",2,########################,0.05945238,0.17783973639462813,0.2084405633845477
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[8.00,12.00)",1,########,0.0,0.0,0.24056937194170952
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[12.00,20.00)",1,########,0.457158,4.30984322117787,0.23592324050249902
real,35/0.5 all_ankles,4,swing,right,pitch,frequency,"[20.00,1000.00)",3,########################,0.0,0.0,0.23011074812112664
real,35/0.5 all_ankles,4,swing,right,pitch,amplitude,"[0.000,0.005)",1,########,0.0,nan,0.20600048856252745
real,35/0.5 all_ankles,4,swing,right,pitch,amplitude,"[0.005,0.010)",1,########,0.0,nan,0.2050807409623504
real,35/0.5 all_ankles,4,swing,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,pitch,amplitude,"[0.080,1.000)",3,########################,0.152386,1.4366144070592899,0.2519145424275702
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[8.00,12.00)",1,########,0.0,0.0,0.02578575512698657
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[12.00,20.00)",2,################,0.1617445,0.43517302314418965,0.07465457641777065
real,35/0.5 all_ankles,4,swing,right,roll,frequency,"[20.00,1000.00)",3,########################,0.0,0.0,0.0571502703433136
real,35/0.5 all_ankles,4,swing,right,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,roll,amplitude,"[0.005,0.010)",1,########,0.0,nan,0.0668019687466869
real,35/0.5 all_ankles,4,swing,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,swing,right,roll,amplitude,"[0.020,0.040)",3,########################,0.0,0.0,0.047482012524879214
real,35/0.5 all_ankles,4,swing,right,roll,amplitude,"[0.040,0.080)",1,########,0.0,0.0,0.02578575512698657
real,35/0.5 all_ankles,4,swing,right,roll,amplitude,"[0.080,1.000)",1,########,0.323489,0.8703460462883793,0.11151195754415756
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[12.00,20.00)",2,########################,0.04770225,0.8738901576741878,0.19615987432272386
real,35/0.5 all_ankles,4,touchdown,left,pitch,frequency,"[20.00,1000.00)",1,############,0.07180599999999998,6.881264973646399,0.130757807254481
real,35/0.5 all_ankles,4,touchdown,left,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,amplitude,"[0.010,0.020)",1,############,0.07180599999999998,6.881264973646399,0.130757807254481
real,35/0.5 all_ankles,4,touchdown,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,pitch,amplitude,"[0.040,0.080)",2,########################,0.04770225,0.8738901576741878,0.19615987432272386
real,35/0.5 all_ankles,4,touchdown,left,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[12.00,20.00)",2,########################,0.03330283,0.8330812007597976,0.06714533836186284
real,35/0.5 all_ankles,4,touchdown,left,roll,frequency,"[20.00,1000.00)",1,############,0.03156670000000001,0.7175750384171239,0.07944516162389417
real,35/0.5 all_ankles,4,touchdown,left,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,left,roll,amplitude,"[0.020,0.040)",1,########################,0.041370599999999993,1.5262038426872246,0.02365502185893989
real,35/0.5 all_ankles,4,touchdown,left,roll,amplitude,"[0.040,0.080)",1,########################,0.03156670000000001,0.7175750384171239,0.07944516162389417
real,35/0.5 all_ankles,4,touchdown,left,roll,amplitude,"[0.080,1.000)",1,########################,0.02523506,0.13995855883237068,0.1106356548647858
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[5.00,8.00)",1,########################,0.0,0.0,0.33219719024695255
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,frequency,"[20.00,1000.00)",1,########################,0.0,0.0,0.1365386218959798
real,35/0.5 all_ankles,4,touchdown,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,pitch,amplitude,"[0.040,0.080)",2,########################,0.0,0.0,0.23436790607146618
real,35/0.5 all_ankles,4,touchdown,right,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[12.00,20.00)",3,########################,0.0,0.0,0.14669701454129877
real,35/0.5 all_ankles,4,touchdown,right,roll,frequency,"[20.00,1000.00)",1,########,0.0,0.0,0.12892542478385197
real,35/0.5 all_ankles,4,touchdown,right,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,4,touchdown,right,roll,amplitude,"[0.040,0.080)",1,########,0.0,0.0,0.19908678916304315
real,35/0.5 all_ankles,4,touchdown,right,roll,amplitude,"[0.080,1.000)",3,########################,0.0,0.0,0.12330989308156841
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[5.00,8.00)",2,################,0.073652,0.43056263124609206,0.23406233524309839
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[12.00,20.00)",1,########,0.11388100000000001,2.1514991214977988,0.02408073407934236
real,35/0.5 all_ankles,5,swing,left,pitch,frequency,"[20.00,1000.00)",3,########################,0.05861366666666667,3.709853582134291,0.11416356953371705
real,35/0.5 all_ankles,5,swing,left,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,pitch,amplitude,"[0.005,0.010)",1,############,0.030225000000000002,nan,0.07436430658364715
real,35/0.5 all_ankles,5,swing,left,pitch,amplitude,"[0.010,0.020)",1,############,0.07381000000000001,5.144629539276505,0.10921679858733578
real,35/0.5 all_ankles,5,swing,left,pitch,amplitude,"[0.020,0.040)",1,############,0.07180599999999998,2.275077624992076,0.15890960343016822
real,35/0.5 all_ankles,5,swing,left,pitch,amplitude,"[0.040,0.080)",2,########################,0.07575950000000001,1.4200289504528987,0.0693656757104494
real,35/0.5 all_ankles,5,swing,left,pitch,amplitude,"[0.080,1.000)",1,############,0.10966599999999999,0.17256648308418568,0.35347405314464037
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[8.00,12.00)",2,##########,0.08612327,2.368358196526305,0.076271358362779
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[12.00,20.00)",5,########################,0.039384388000000006,2.127931228679901,0.15866761330445192
real,35/0.5 all_ankles,5,swing,left,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,left,roll,amplitude,"[0.005,0.010)",1,########,0.027275000000000008,nan,0.11007937305864234
real,35/0.5 all_ankles,5,swing,left,roll,amplitude,"[0.010,0.020)",3,########################,0.046606080000000015,2.8120435845639005,0.07273757391058641
real,35/0.5 all_ankles,5,swing,left,roll,amplitude,"[0.020,0.040)",1,########,0.09764146,3.145864236272651,0.04433004395188489
real,35/0.5 all_ankles,5,swing,left,roll,amplitude,"[0.040,0.080)",1,########,0.07460507999999999,1.590852156779959,0.10821267277367311
real,35/0.5 all_ankles,5,swing,left,roll,amplitude,"[0.080,1.000)",1,########,0.0298287,0.07559416102790238,0.46504597173185797
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[1.00,2.50)",1,########################,0.0,0.0,0.3298962865047758
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,pitch,amplitude,"[0.080,1.000)",1,########################,0.0,0.0,0.3298962865047758
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[8.00,12.00)",2,############,0.0,0.0,0.2804378042633612
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[12.00,20.00)",4,########################,0.0,0.0,0.24857257024778845
real,35/0.5 all_ankles,5,swing,right,roll,frequency,"[20.00,1000.00)",1,######,0.0,nan,0.32543971120265375
real,35/0.5 all_ankles,5,swing,right,roll,amplitude,"[0.000,0.005)",1,########,0.0,nan,0.32543971120265375
real,35/0.5 all_ankles,5,swing,right,roll,amplitude,"[0.005,0.010)",1,########,0.0,nan,0.4211585141802312
real,35/0.5 all_ankles,5,swing,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
real,35/0.5 all_ankles,5,swing,right,roll,amplitude,"[0.020,0.040)",1,########,0.0,0.0,0.0798651669392998
