dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,tracking_lag_ms,xcorr_coeff,range_gain_phase,joint_vel_rms_radps,target_vel_rms_radps,velocity_self_excitation_ratio,joint_lock_flag,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_direction_change_rate_hz,target_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,target_dominant_freq_hz,f_modal_candidate_hz,freq_gap_hz,amplitude_gain,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad,step_risk_score,step_accumulation_score,risk_tags,overall_status
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,left,pitch,1778046114.0419912,5,49.99876022338867,-0.2159619818328533,49.99876022338867,-0.2159619818328533,0.42471228723037685,0.8798284332024311,2.3620630296557175,0.3724830464539596,0,16,11,0.20315399999999997,0.08628199999999997,0.20315399999999997,0.08628199999999997,0.004250102071468859,0.0,0.0,0.0,9.09113451042782,9.09113451042782,9.09113451042782,0.0,0.42471228723037685,0.11146939373168353,0.015594925862804332,0.2894359999999999,30.0,1,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,right,roll,1778046114.0419912,3,29.999256134033203,0.49336805901156583,29.999256134033203,0.49336805901156583,0.6636789899679537,0.1712245617640652,0.34751272665551003,0.49271450692452023,0,16,13,0.02071063,0.01374521,0.032266277999999995,0.016807469999999998,0.0008921730713992224,8.333539967892168,25.000619903676505,8.333539967892168,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.6636789899679537,0.003225844021913192,0.0018303861745449458,0.023903648000000007,30.0,1,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,right,pitch,1778046114.0419912,3,29.999256134033203,0.711682648594309,29.999256134033203,0.711682648594309,0.8263779715116,0.931908525285356,1.200112042095662,0.7765179354904538,0,16,13,0.125946,0.10407899999999998,0.125946,0.10407899999999998,0.004984888037039169,0.0,0.0,0.0,7.6924984319004635,7.6924984319004635,23.07749529570139,15.384996863800925,0.8263779715116,0.01042961319070331,0.0031112911197023123,0.041051000000000004,30.0,1,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,left,roll,1778046114.382012,3,29.999256134033203,0.9421347330721894,29.999256134033203,0.9421347330721894,0.6149282266750562,2.0719734593290626,2.6527251181971643,0.7810735628489128,0,34,31,0.44166130000000003,0.27159,0.5158858100000002,0.40709674,0.009403997229376786,13.33366394862747,26.66732789725494,6.666831974313735,3.225886439184065,3.225886439184065,3.225886439184065,0.0,0.6149282266750562,0.12372653087774023,0.005906851715555989,0.2873372900000002,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,left,pitch,1778046114.382012,10,99.99752044677734,0.3855645959961633,99.99752044677734,0.3855645959961633,0.1737775367994056,1.9358883897234902,9.64427401449574,0.20072930184415855,0,34,24,0.746955,0.12980400000000003,1.50234,0.342173,0.013225252730694876,17.391735585166266,8.695867792583133,17.391735585166266,4.166769983946084,4.166769983946084,4.166769983946084,0.0,0.1737775367994056,0.3953982423238273,0.046792235697223516,1.543401,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,right,roll,1778046114.382012,2,19.99950408935547,0.19229934226268305,19.99950408935547,0.19229934226268305,0.12225469677196955,0.4936190778200971,6.319048006762408,0.07811605122984419,0,34,32,0.40613,0.049651299999999995,1.0078916800000002,0.08499473999999996,0.002909651794780533,22.581205074288455,25.80709151347252,12.90354575673626,3.125077487959563,3.125077487959563,3.125077487959563,0.0,0.12225469677196955,0.08487556931140525,0.04588875966198294,1.0190571798,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,right,pitch,1778046114.382012,19,189.99528884887695,0.09596197560439376,189.99528884887695,0.09596197560439376,0.5844919792868422,1.9400474756436223,1.9790798259443854,0.980277526055758,0,34,15,0.23689290000000002,0.13846199999999997,0.23689290000000002,0.138462,0.012933224879392068,0.0,0.0,0.0,6.666831974313735,6.666831974313735,6.666831974313735,0.0,0.5844919792868422,0.1044841452780341,0.017402119081672635,0.37535490000000005,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,left,roll,1778046114.382012,2,19.99950408935547,0.7887321520978077,19.99950408935547,0.7887321520978077,0.7146125525768502,0.17692798262717171,0.38481443784331104,0.45977480371776835,0,15,13,0.024594949999999997,0.01757586,0.030577839,0.01757586,0.0010667614770343142,0.0,16.667079935784336,0.0,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.7146125525768502,0.003943599274953714,0.002205839967163943,0.023251961,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,left,pitch,1778046114.382012,0,0.0,0.7540071028471457,0.0,0.7540071028471457,0.3924398131512755,0.5006299862763987,0.6954133537993578,0.7199027507039238,0,15,15,0.069575,0.027303999999999995,0.085337,0.051687999999999956,0.003643331391290015,7.143034258193287,21.429102774579864,7.143034258193287,6.666831974313735,6.666831974313735,6.666831974313735,0.0,0.3924398131512755,0.020425958565838058,0.0037779938434870284,0.07419299999999995,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,right,roll,1778046114.382012,2,19.99950408935547,0.10925060820784654,19.99950408935547,0.10925060820784654,0.1253770909639228,0.40726226820934286,2.38966113607933,0.17042678648468548,0,15,13,0.20558700000000002,0.0257759,0.23839600000000005,0.032819299999999996,0.002887543871332535,8.333539967892168,25.000619903676505,0.0,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.1253770909639228,0.2020936728339494,0.014504537883627596,0.22747770000000003,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,right,pitch,1778046114.382012,3,29.999256134033203,0.8247478005274987,29.999256134033203,0.8247478005274987,0.4717186522324221,0.5256073197307539,1.763507905169126,0.2980464778128378,0,15,12,0.11666699999999997,0.05503399999999997,0.15903799999999996,0.05503399999999997,0.002476206126656222,0.0,9.09113451042782,0.0,8.333539967892168,8.333539967892168,8.333539967892168,0.0,0.4717186522324221,0.5335602877869879,0.011194451204188778,0.16079,30.0,2,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,left,roll,1778046114.7019968,8,79.99801635742188,0.8949260497110285,79.99801635742188,0.8949260497110285,0.1358635363294954,0.7227924317710575,5.786661170844282,0.1249066448564157,0,33,25,0.3859137,0.052431599999999995,0.53384397,0.11378708199999998,0.005402208132777668,16.667079935784336,20.833849919730422,12.500309951838252,4.000099184588241,16.000396738352965,8.000198369176482,8.000198369176482,0.1358635363294954,0.0602807754287625,0.04428306650207304,0.52953563,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,left,pitch,1778046114.7019968,6,59.998512268066406,0.26918546687144945,59.998512268066406,0.26918546687144945,0.754386659487537,1.632687846014479,3.9035862966142423,0.4182532988781581,0,33,27,0.252584,0.19054600000000002,0.6113009999999999,0.319666,0.008506743591067421,11.538747647850695,19.23124607975116,11.538747647850695,3.7037955412854084,3.7037955412854084,7.407591082570817,3.7037955412854084,0.754386659487537,0.07562258287364616,0.025800618391015686,0.5989530000000001,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,right,roll,1778046114.7019968,2,19.99950408935547,0.7166592865852405,19.99950408935547,0.7166592865852405,0.26038026953379223,0.9541247781278576,3.0332177653588315,0.31455861462521273,0,33,31,0.3523343,0.0917409,0.6580463099999999,0.18923236000000002,0.00532703013959679,16.667079935784336,20.000495922941205,6.666831974313735,3.225886439184065,3.225886439184065,3.225886439184065,0.0,0.26038026953379223,0.1667070885686395,0.014541045762157532,0.591605364,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,right,pitch,1778046114.7019968,6,59.998512268066406,0.6995665342727801,59.998512268066406,0.6995665342727801,0.15420131578947366,1.1747124121034864,8.118137569160044,0.14470220565934927,0,33,27,0.76,0.11719299999999999,0.991641,0.24268299999999993,0.007650963735191276,19.23124607975116,23.07749529570139,19.23124607975116,3.7037955412854084,7.407591082570817,3.7037955412854084,3.7037955412854084,0.15420131578947366,0.5533658828077095,0.03920203309113346,0.9727480000000001,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,touchdown,left,roll,1778046114.7019968,4,39.99900817871094,0.6792968379005287,39.99900817871094,0.6792968379005287,2.7335212953057852,1.6326328897413427,1.0630444479686623,1.5358086793652785,0,15,11,0.05515300000000001,0.1507619,0.08538399999999996,0.1507619,0.007543815951836585,0.0,50.00123980735301,0.0,9.09113451042782,9.09113451042782,9.09113451042782,0.0,2.7335212953057852,0.24163497760721084,0.006464803631280886,0.12149589999999996,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,touchdown,left,pitch,1778046114.7019968,0,0.0,0.13985965623054938,0.0,0.13985965623054938,0.22154998559492942,0.6065680104226837,3.380253098494631,0.17944455422371006,0,15,15,0.38181,0.08459,0.42976799999999993,0.08459,0.0026594792176637032,0.0,21.429102774579864,0.0,6.666831974313735,6.666831974313735,6.666831974313735,0.0,0.22154998559492942,0.21766575467151006,0.01886545577890832,0.490062,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,touchdown,right,roll,1778046114.7019968,3,29.999256134033203,0.6417156489447802,29.999256134033203,0.6417156489447802,0.8691251042455498,0.192921699282586,0.31293943350106407,0.616482547834388,0,15,12,0.01460494,0.01269352,0.030927845,0.01745979,0.0014296082387356872,9.09113451042782,27.27340353128346,0.0,8.333539967892168,8.333539967892168,16.667079935784336,8.333539967892168,0.8691251042455498,0.0022874312418864817,0.0014654996912983238,0.019295005,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,touchdown,right,pitch,1778046114.7019968,2,19.99950408935547,0.943707887149365,19.99950408935547,0.943707887149365,0.6900858544562549,0.6286583866001673,0.993394634986821,0.6328385159926976,0,15,13,0.09783999999999998,0.06751799999999997,0.09783999999999998,0.06751799999999997,0.003733932025129896,0.0,0.0,0.0,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.6900858544562549,0.013423887113305498,0.0034892675273554587,0.044535999999999965,30.0,3,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,swing,left,roll,1778046115.0719929,2,19.99950408935547,0.7470906179265923,19.99950408935547,0.7470906179265923,0.5702656570330067,1.6338093153534765,2.497630300493297,0.6541437758145349,0,33,31,0.44030756,0.25109228,0.46849220000000014,0.31885943999999994,0.006310693503301372,13.33366394862747,16.667079935784336,10.000247961470603,3.225886439184065,3.225886439184065,3.225886439184065,0.0,0.5702656570330067,0.11937345022955846,0.008185151374631333,0.3237854599999999,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,swing,left,pitch,1778046115.0719929,12,119.99702453613281,0.4490622188240045,119.99702453613281,0.4490622188240045,0.24256010329773925,2.0823461934570906,9.94822936880117,0.2093182732585133,0,33,21,0.585492,0.14201699999999995,1.070014,0.2961899999999999,0.014050643766411372,20.000495922941205,5.000123980735301,15.000371942205904,4.762022838795525,4.762022838795525,4.762022838795525,0.0,0.24256010329773925,0.5152080588753866,0.07658675459683743,1.05859,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,swing,right,roll,1778046115.0719929,0,0.0,0.5323050969762155,0.0,0.5323050969762155,0.11549450095720906,0.37968971080210656,3.4774591018666348,0.10918596011619411,0,33,33,0.29789730000000003,0.0344055,0.6207079299999998,0.08080327200000001,0.0023971606115243686,15.625387439797816,28.12569739163607,6.250154975919126,3.030378170142607,3.030378170142607,3.030378170142607,0.0,0.11549450095720906,0.09993348624355913,0.01940110333202503,0.6049145980000001,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,swing,right,pitch,1778046115.0719929,3,29.999256134033203,0.20251435700038517,29.999256134033203,0.20251435700038517,0.4581182315897013,2.5384598383374066,6.177924874183617,0.4108919888205749,0,33,30,0.673441,0.3085156,1.2108755999999998,0.5179692,0.013927206838028582,3.4483613660243457,20.690168196146075,3.4483613660243457,3.3334159871568674,3.3334159871568674,3.3334159871568674,0.0,0.4581182315897013,0.29063450501910437,0.04122067736758992,1.1003922,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,touchdown,left,roll,1778046115.0719929,3,29.999256134033203,0.9298489575706476,29.999256134033203,0.9298489575706476,0.7085574524186959,0.1968978623190531,0.4337585915800219,0.4539342070478123,0,16,13,0.02346037,0.016623020000000002,0.032619102000000004,0.0178961,0.0013110922629406161,0.0,33.33415987156867,0.0,7.6924984319004635,7.6924984319004635,15.384996863800927,7.6924984319004635,0.7085574524186959,0.002287631829844197,0.0021598800947870167,0.020297330000000002,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,touchdown,left,pitch,1778046115.0719929,0,0.0,0.661532259788462,0.0,0.661532259788462,0.8379579176796039,0.4639196822686163,0.5933843265904802,0.7818199124574906,0,16,16,0.04771599999999998,0.039983999999999964,0.058268999999999904,0.05317799999999995,0.003191952118419822,6.666831974313735,6.666831974313735,0.0,6.250154975919126,6.250154975919126,6.250154975919126,0.0,0.8379579176796039,0.018433618255784722,0.003523631641921644,0.06803500000000007,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,touchdown,right,roll,1778046115.0719929,3,29.999256134033203,0.44856757008853637,29.999256134033203,0.44856757008853637,0.2010913088301466,0.5513015120982752,1.958453943483193,0.28149832878773867,0,16,13,0.17556899999999998,0.0353054,0.179273,0.042138600000000005,0.0039685105039109735,8.333539967892168,8.333539967892168,0.0,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.2010913088301466,0.2125456718452766,0.010371763135630594,0.16282199999999994,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,4,right,touchdown,right,pitch,1778046115.0719929,0,0.0,0.45909030042687315,0.0,0.45909030042687315,0.47220125227585574,0.3194045384476152,1.9702603658191848,0.1621128577668032,0,16,16,0.09007600000000002,0.04253399999999999,0.25451,0.04253399999999999,0.0015417679647125528,0.0,26.66732789725494,0.0,6.250154975919126,6.250154975919126,6.250154975919126,0.0,0.47220125227585574,0.44979420685874505,0.014099544643318215,0.2373780000000002,30.0,4,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,swing,left,roll,1778046115.4221342,9,89.99776840209961,0.9490374680083933,89.99776840209961,0.9490374680083933,0.24719684864289995,1.135182796785712,5.937239134089338,0.19119708186721504,0,33,24,0.4704259,0.1162878,0.6104038920000001,0.16919634,0.007932020630809436,17.391735585166266,26.087603377749396,8.695867792583133,4.166769983946084,8.333539967892168,8.333539967892168,0.0,0.24719684864289995,0.07356903243898673,0.03995210270697713,0.59922596,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,swing,left,pitch,1778046115.4221342,6,59.998512268066406,0.4288587541071721,59.998512268066406,0.4288587541071721,0.8479029203005641,1.7960817968168823,3.3748514755866363,0.5321958047071321,0,33,27,0.24021499999999998,0.203679,0.4095249999999999,0.346413,0.01141700497962193,11.538747647850695,7.6924984319004635,11.538747647850695,3.7037955412854084,3.7037955412854084,3.7037955412854084,0.0,0.8479029203005641,0.12499784153321591,0.018850847702648457,0.45147600000000004,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,swing,right,roll,1778046115.4221342,3,29.999256134033203,0.8741190342572871,29.999256134033203,0.8741190342572871,0.31208666535313345,1.2601624039880692,2.9682419575621606,0.4245484101380502,0,33,30,0.37354719999999997,0.1165791,0.60730337,0.26757522,0.0068904241773018685,17.241806830121728,20.690168196146075,10.345084098073038,3.3334159871568674,3.3334159871568674,3.3334159871568674,0.0,0.31208666535313345,0.1752248170001442,0.01297185878932328,0.49231967,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,swing,right,pitch,1778046115.4221342,6,59.998512268066406,1.0240598987968257,59.998512268066406,1.0240598987968257,0.14926176550735415,0.9993005911588916,7.804004426706225,0.12804972120968652,0,33,27,0.744953,0.11119299999999999,1.102102,0.19222299999999998,0.005531903578699908,11.538747647850695,15.384996863800927,11.538747647850695,7.407591082570817,7.407591082570817,3.7037955412854084,3.7037955412854084,0.14926176550735415,0.44749934749153175,0.036391879087649424,0.9774990000000001,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,touchdown,left,roll,1778046115.4221342,3,29.999256134033203,0.6053058353826267,29.999256134033203,0.6053058353826267,5.321879270155129,1.3153189938427496,0.4265173240453868,3.083858309358574,0,15,12,0.024882000000000015,0.132419,0.036909000000000136,0.132419,0.006062713371098169,0.0,63.63794157299474,0.0,8.333539967892168,8.333539967892168,8.333539967892168,0.0,5.321879270155129,0.22831515647875125,0.005569977030999007,0.11283800000000002,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,touchdown,left,pitch,1778046115.4221342,4,39.99900817871094,-0.4144847125375219,39.99900817871094,-0.4144847125375219,0.39802449512510096,0.5683060181920698,2.319314221027826,0.24503192065981452,0,15,11,0.140926,0.056091999999999975,0.140926,0.056091999999999975,0.002668005206378464,0.0,0.0,0.0,9.09113451042782,9.09113451042782,9.09113451042782,0.0,0.39802449512510096,0.13711095223941813,0.019418229364516728,0.19701799999999997,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,touchdown,right,roll,1778046115.4221342,4,39.99900817871094,0.606879564525418,39.99900817871094,0.606879564525418,0.6815012800708043,0.18566839742121205,0.3609894227486698,0.5143319602205608,0,15,11,0.01473356,0.01004094,0.031556348,0.01644326,0.0012848705622860992,20.000495922941205,20.000495922941205,10.000247961470603,9.09113451042782,18.18226902085564,18.18226902085564,0.0,0.6815012800708043,0.0022420556357133367,0.0018232919397665327,0.020643613399999997,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,5,left,touchdown,right,pitch,1778046115.4221342,2,19.99950408935547,1.0461895617946688,19.99950408935547,1.0461895617946688,0.733575200632043,0.6596313793654622,0.9375911798333507,0.703538379576807,0,15,13,0.09619599999999998,0.07056699999999999,0.09619599999999998,0.07056699999999999,0.0035538626520320855,0.0,0.0,0.0,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.733575200632043,0.014610035873698909,0.00187425385979636,0.02848899999999996,30.0,5,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,swing,left,roll,1778046115.7920072,3,29.999256134033203,0.8784789187590254,29.999256134033203,0.8784789187590254,0.6795922215984843,2.295277906364405,2.626609372913101,0.873855827225186,0,33,30,0.456032,0.3099158,0.52250964,0.44981572,0.010611857470944158,20.690168196146075,31.03525229421911,13.793445464097383,3.3334159871568674,3.3334159871568674,3.3334159871568674,0.0,0.6795922215984843,0.12379306696111134,0.007859219197204167,0.27806838000000006,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,swing,left,pitch,1778046115.7920072,11,109.99727249145508,0.5640775004510685,109.99727249145508,0.5640775004510685,0.13655806164299544,1.822206481696608,9.89822664223286,0.18409423703451908,0,33,22,0.749996,0.10241800000000001,1.4803959999999998,0.29381599999999997,0.012864459759961026,19.0480913551821,4.762022838795525,19.0480913551821,4.54556725521391,4.54556725521391,4.54556725521391,0.0,0.13655806164299544,0.4170293440455193,0.05543420821711755,1.49262,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,swing,right,roll,1778046115.7920072,0,0.0,0.65892403620556,0.0,0.65892403620556,0.16124473605532677,0.7035522116176904,5.511025948113982,0.12766265632599036,0,33,33,0.3451784,0.055658200000000005,0.8441488699999999,0.10629832000000003,0.005002880246610868,12.500309951838252,43.751084831433886,6.250154975919126,3.030378170142607,3.030378170142607,3.030378170142607,0.0,0.16124473605532677,0.0762954162847862,0.03628315677982134,0.82274677,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,swing,right,pitch,1778046115.7920072,3,29.999256134033203,0.3625604376924794,29.999256134033203,0.3625604376924794,0.6281703754650233,1.8603998584163037,4.301280309381194,0.4325223479062101,0,33,30,0.4010014,0.2518972,0.8714999999999999,0.3963024,0.009857169432438802,10.345084098073038,27.586890928194766,10.345084098073038,3.3334159871568674,3.3334159871568674,3.3334159871568674,0.0,0.6281703754650233,0.08243795803368939,0.02459020044830615,0.6931142,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,touchdown,left,roll,1778046115.7920072,3,29.999256134033203,0.6772666677737303,29.999256134033203,0.6772666677737303,0.9322676703104341,0.18482423080075827,0.29181346763809884,0.6333642936246299,0,15,12,0.01834914,0.01710631,0.026099690000000002,0.01774911,0.0008907495128829208,0.0,18.18226902085564,0.0,8.333539967892168,8.333539967892168,8.333539967892168,0.0,0.9322676703104341,0.0021063805820552947,0.0013873543931094776,0.020172819999999998,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,touchdown,left,pitch,1778046115.7920072,0,0.0,0.5796035622751452,0.0,0.5796035622751452,0.4407754702870623,0.6115861072230534,0.6766275063195676,0.9038741427313547,0,15,15,0.06953199999999998,0.03064800000000001,0.07519799999999993,0.05901100000000009,0.004631126465574894,7.143034258193287,14.286068516386575,0.0,6.666831974313735,6.666831974313735,6.666831974313735,0.0,0.4407754702870623,0.02036664060009243,0.004864403542061295,0.08057899999999996,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,touchdown,right,roll,1778046115.7920072,4,39.99900817871094,0.4145249510338642,39.99900817871094,0.4145249510338642,0.08136517537751743,0.3188204419173252,2.3561851219191627,0.13531213610993317,0,15,11,0.18813700000000003,0.0153078,0.203696,0.0172679,0.0025209559202125703,0.0,20.000495922941205,0.0,9.09113451042782,9.09113451042782,9.09113451042782,0.0,0.08136517537751743,0.18715825441004588,0.011401330710816279,0.18979050000000003,30.0,6,high_tracking_err;warn,warn
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,6,right,touchdown,right,pitch,1778046115.7920072,2,19.99950408935547,0.4297672006823268,19.99950408935547,0.4297672006823268,0.5845806103183445,0.3432210113340384,1.2130526379104238,0.28293991588465844,0,15,13,0.0679547,0.03972500000000001,0.1209907,0.03972500000000001,0.0016729967256253098,0.0,33.33415987156867,0.0,7.6924984319004635,7.6924984319004635,7.6924984319004635,0.0,0.5845806103183445,0.13782318894243561,0.008418755483010739,0.11991009999999998,30.0,6,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,swing,left,roll,1778046258.257408,11,109.98678207397461,0.6760636098663245,109.98678207397461,0.6760636098663245,0.5742438267670739,2.107835016627398,3.6042815225192353,0.5848142004052206,0,33,22,0.44324830000000004,0.2545326,0.45224380000000003,0.29624644,0.010882566687021932,19.049908141042675,9.524954070521337,19.049908141042675,4.546000806385183,4.546000806385183,4.546000806385183,0.0,0.5742438267670739,0.0684759457493161,0.011205366094177221,0.35056084,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,swing,left,pitch,1778046258.257408,13,129.98437881469727,0.5267221975672114,129.98437881469727,0.5267221975672114,1.5839101875399495,2.9174156380192895,2.0172411079744728,1.4462404253444392,0,33,20,0.14706199999999997,0.232933,0.20124899999999996,0.37044900000000003,0.016773429220655715,10.52758081478674,5.26379040739337,5.26379040739337,5.000600887023702,5.000600887023702,5.000600887023702,0.0,1.5839101875399495,0.16012779340857725,0.018801956988681316,0.42632800000000004,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,swing,right,roll,1778046258.257408,9,89.98918533325195,0.735165428105383,89.98918533325195,0.735165428105383,0.10887659186007817,0.2791480850283577,2.4271023501889033,0.11501290211623394,0,33,24,0.27495349999999996,0.029936,0.38628364,0.047883046,0.001569885014643639,13.045045792235744,13.045045792235744,4.348348597411914,4.1671674058530845,4.1671674058530845,4.1671674058530845,0.0,0.10887659186007817,0.14175191194358347,0.012358542988577357,0.38201493999999986,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,swing,right,pitch,1778046258.257408,5,49.99399185180664,0.7958692900377451,49.99399185180664,0.7958692900377451,0.2820101057248486,1.4718444933846073,8.250917446147437,0.17838555566591555,0,33,28,0.539892,0.15225499999999997,1.1101159999999999,0.19136499999999995,0.008514143980684697,11.112446415608225,14.816595220810967,7.408297610405484,3.5718577764455013,3.5718577764455013,3.5718577764455013,0.0,0.2820101057248486,0.18655265652289496,0.048013990541003505,1.0157250000000002,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,touchdown,left,roll,1778046258.257408,3,29.996395111083984,0.2303079835805694,29.996395111083984,0.2303079835805694,0.7319894761278327,0.3276417147134828,0.5900522487423338,0.5552757665305647,0,14,11,0.025846000000000036,0.01891899999999999,0.046965000000000034,0.02978799999999998,0.002030762773951113,20.002403548094808,30.00360532214221,10.001201774047404,9.092001612770366,18.18400322554073,9.092001612770366,9.092001612770366,0.7319894761278327,0.1348046239023519,0.004110658544134329,0.0512129999999999,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,touchdown,left,pitch,1778046258.257408,0,0.0,0.0,0.0,0.0,nan,0.46011277405313566,0.0,nan,0,14,14,0.0,0.054179000000000005,0.0,0.054179000000000005,0.0021795273498467827,0.0,0.0,0.0,7.143715552891003,28.57486221156401,7.143715552891003,21.431146658673008,nan,0.21699431346202858,0.002179527349846788,0.054179000000000005,27.85,1,high_tracking_err;warn,warn
